,doc_id,chunk,text
422,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,423,The learning rate is decreased thereafter proportionally to the inverse square root of the step number.
423,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,424,We used warmup_steps = 4000.
424,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,425,We employ three types of regularization during training.
425,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,426,"The three types of regularization are Residual Dropout, Weight Decay, and Layer Normalization."
426,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,427,"Residual Dropout is applied to the output of each sub-layer, before it is added to the sub-layer input and normalized."
427,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,428,Dropout is a technique that randomly sets a fraction of the input units to zero during training.
428,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,429,Dropout was introduced in [33].
429,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,430,We apply dropout to the sums of the embeddings and the positional encodings.
430,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,431,The sums of the embeddings and the positional encodings are in both the encoder and decoder stacks.
431,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,432,"For the base model, we use a rate of Pdrop= 0:1."
432,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,433,The Transformer achieves better BLEU scores than previous state-of-the-art models on the English-to-German and English-to-French newstest2014 tests.
433,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,434,The Transformer achieves better BLEU scores than previous state-of-the-art models at a fraction of the training cost.
434,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,435,The English-to-German and English-to-French newstest2014 tests are used to evaluate the Transformer's performance.
435,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,436,The ModelBLEU training cost (FLOPs) for EN-DE and EN-FR is shown in the table.
436,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,437,ByteNet has a training cost of 23.75 FLOPs for EN-DE and EN-FR.
437,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,438,Deep-Att + PosUnk has a training cost of 39.2 FLOPs for EN-DE and 1020 FLOPs for EN-FR.
438,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,439,GNMT + RL has a training cost of 24.6 FLOPs for EN-DE and 39.92 FLOPs for EN-FR.
439,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,440,GNMT + RL has a training cost of 10191 FLOPs for EN-DE and 1020 FLOPs for EN-FR.
440,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,441,ConvS2S has a training cost of 25.16 FLOPs for EN-DE and 40.46 FLOPs for EN-FR.
441,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,442,ConvS2S has a training cost of 10181 FLOPs for EN-DE and 1020 FLOPs for EN-FR.
442,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,443,MoE has a training cost of 26.03 FLOPs for EN-DE and 40.56 FLOPs for EN-FR.
443,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,444,MoE has a training cost of 10191 FLOPs for EN-DE and 1020 FLOPs for EN-FR.
444,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,445,Deep-Att + PosUnk Ensemble has a training cost of 40.4 FLOPs for EN-DE and 1020 FLOPs for EN-FR.
445,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,446,GNMT + RL Ensemble has a training cost of 26.30 FLOPs for EN-DE and 41.16 FLOPs for EN-FR.
446,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,447,GNMT + RL Ensemble has a training cost of 10201 FLOPs for EN-DE and 1021 FLOPs for EN-FR.
447,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,448,ConvS2S Ensemble has a training cost of 26.36 FLOPs for EN-DE and 41.29 FLOPs for EN-FR.
448,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,449,ConvS2S Ensemble has a training cost of 10191 FLOPs for EN-DE and 1021 FLOPs for EN-FR.
449,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,450,The Transformer (base model) has a training cost of 27.3 FLOPs for EN-DE and 38.1 FLOPs for EN-FR.
450,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,451,The Transformer (base model) has a training cost of 1018 FLOPs for EN-DE and 1018 FLOPs for EN-FR.
451,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,452,The Transformer (big) has a training cost of 28.4 FLOPs for EN-DE and 41.8 FLOPs for EN-FR.
452,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,453,The Transformer (big) has a training cost of 1019 FLOPs for EN-DE and 1019 FLOPs for EN-FR.
453,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,454,Label smoothing of value ls= 0:1 was employed during training.
454,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,455,This hurts perplexity.
455,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,456,The model learns to be more unsure.
456,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,457,The model improves accuracy.
457,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,458,The model improves BLEU score.
458,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,459,The big transformer model outperforms the best previously reported models on the WMT 2014 English-to-German translation task.
459,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,460,The big transformer model is referred to as Transformer (big) in Table 2.
460,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,461,The best previously reported models include ensembles.
461,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,462,The big transformer model outperforms the best previously reported models by more than 2:0 BLEU.
462,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,463,The big transformer model establishes a new state-of-the-art BLEU score of 28:4.
463,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,464,The configuration of this model is listed in the bottom line of Table 3.
464,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,465,Training took 3.5 days.
465,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,466,The training was performed on 8 P100 GPUs.
466,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,467,Even our base model surpasses all previously published models and ensembles.
467,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,468,The base model surpasses all previously published models and ensembles at a fraction of the training cost of any of the competitive models.
468,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,469,The training cost of the base model is a fraction of the training cost of any of the competitive models.
469,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,470,Our big model achieves a BLEU score of 41:0 on the WMT 2014 English-to-French translation task.
470,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,471,The WMT 2014 English-to-French translation task is a benchmark for machine translation.
471,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,472,Our big model outperforms all of the previously published single models on the WMT 2014 English-to-French translation task.
472,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,473,Our big model achieves this result at less than 1/4 the training cost of the previous state-of-the-art model.
473,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,474,The Transformer model was trained for English-to-French.
474,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,475,The Transformer model is big.
475,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,476,The Transformer model used a dropout rate of Pdrop=0:1.
476,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,477,The Transformer model did not use a dropout rate of 0:3.
477,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,478,"For the base models, we used a single model."
478,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,479,The single model was obtained by averaging the last 5 checkpoints.
479,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,480,The checkpoints were written at 10-minute intervals.
480,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,481,"For the big models, we averaged the last 20 checkpoints."
481,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,482,We used beam search.
482,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,483,The beam search had a beam size of 4.
483,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,484,The beam search had a length penalty of 0.6.
484,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,485,The length penalty was set to 0.6.
485,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,486,These hyperparameters were chosen after experimentation on the development set.
486,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,487,The hyperparameters were chosen after experimentation.
487,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,488,The experimentation was done on the development set.
488,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,489,We set the maximum output length during inference to input length + 50.
489,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,490,The maximum output length is set during inference.
490,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,491,The maximum output length is set to input length + 50.
491,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,492,We terminate early when possible.
492,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,493,The termination is possible early.
493,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,494,Table 2 summarizes our results.
494,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,495,Table 2 compares our translation quality and training costs to other model architectures from the literature.
495,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,496,We estimate the number of floating point operations used to train a model.
496,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,497,"The model is trained by multiplying the training time, the number of GPUs used, and an estimate of the sustained single-precision floating-point capacity of each GPU."
497,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,498,The estimate of the sustained single-precision floating-point capacity of each GPU is 5.
498,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,499,"To evaluate the importance of different components of the Transformer, we varied our base model in different ways."
499,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,500,"We measured the change in performance on English-to-German translation on the development set, newstest2013."
500,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,501,newstest2013 is a development set.
501,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,502,We used beam search.
502,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,503,The beam search was described in the previous section.
503,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,504,We did not use checkpoint averaging.
504,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,505,We present these results in Table 3.
505,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,506,"In Table 3 rows (A), we vary the number of attention heads and the attention key and value dimensions."
506,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,507,The number of attention heads and the attention key and value dimensions are varied in Table 3 rows (A).
507,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,508,The amount of computation is kept constant in Table 3 rows (A).
508,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,509,The amount of computation is kept constant as described in Section 3.2.2.
509,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,510,Single-head attention is 0.9 BLEU worse than the best setting.
510,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,511,Quality drops off with too many heads.
511,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,512,We used values of 2.8 TFLOPS for K80.
512,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,513,We used values of 3.7 TFLOPS for K40.
513,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,514,We used values of 6.0 TFLOPS for M40.
514,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,515,We used values of 9.5 TFLOPS for P100.
515,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,516,Table 3 is a table that shows variations on the Transformer architecture.
516,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,517,The earliest evidence for the Easter Hare was recorded in south-west Germany in 1678 by Georg Franck von Franckenau.
517,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,518,Georg Franck von Franckenau was a professor of medicine.
518,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,519,The evidence for the Easter Hare remained unknown in other parts of Germany until the 18th century.
519,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,520,Richard Sermon was a scholar.
520,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,521,Richard Sermon writes a hypothesis about the possible explanation for the connection between hares and the tradition during Easter
521,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,522,Hares were frequently seen in gardens in spring.
522,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,523,Hares may have served as a convenient explanation for the origin of the colored eggs hidden in gardens for children.
523,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,524,There is a European tradition that hares laid eggs.
524,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,525,A hare’s scratch or form and a lapwing’s nest look very similar.
525,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,526,Both hares and lapwing’s nests occur on grassland and are first seen in the spring.
526,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,527,"In the nineteenth century the influence of Easter cards, toys, and books was to make the Easter Hare/Rabbit popular throughout Europe."
527,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,528,German immigrants exported the custom of the Easter Hare/Rabbit to Britain and America.
528,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,529,The custom of the Easter Hare/Rabbit evolved into the Easter Bunny in Britain and America.
529,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,530,All metrics are on the English-to-German translation development set.
530,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,531,The English-to-German translation development set is newstest2013.
531,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,532,The listed perplexities are per-wordpiece.
532,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,533,The listed perplexities are according to our byte-pair encoding.
533,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,534,The listed perplexities should not be compared to per-word perplexities.
534,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,535,N d modeldffh d kdvPdrop lstrain PPL BLEU params steps (dev) (dev) 106
535,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,536,base 6 512 2048 8 64 64 0.1 0.1 100K 4.92 25.8 65
536,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,537,(A)1 512 512 5.29 24.9
537,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,538,(A)4 128 128 5.00 25.5
538,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,539,(A)16 32 32 4.91 25.8
539,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,540,(A)32 16 16 5.01 25.4
540,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,541,(B)16 5.16 25.1 58
541,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,542,(B)32 5.01 25.4 60
542,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,543,(C)2 6.11 23.7 36
543,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,544,(C)4 5.19 25.3 50
544,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,545,(C)8 4.88 25.5 80
545,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,546,(C)256 32 32 5.75 24.5 28
546,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,547,(C)1024 128 128 4.66 26.0 168
547,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,548,(C)1024 5.12 25.4 53
548,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,549,(C)4096 4.75 26.2 90
549,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,550,(D)0.0 5.77 24.6
550,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,551,(D)0.2 4.95 25.5
551,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,552,(D)0.0 4.67 25.3
552,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,553,(D)0.2 5.47 25.7
553,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,554,(E) positional embedding instead of sinusoids 4.92 25.7
554,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,555,big 6 1024 4096 16 0.3 300K 4.33 26.4 213
555,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,556,Table 4: The Transformer generalizes well to English constituency parsing
556,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,557,The results are on Section 23 of WSJ
557,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,558,Parser Training WSJ 23 F1
558,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,559,Vinyals & Kaiser el al.
559,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,560,The paper was published in 2014.
560,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,561,The paper was published in the Wall Street Journal.
561,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,562,The paper was published in the 37th volume of the Wall Street Journal.
562,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,563,The paper is discriminative.
563,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,564,The paper has an accuracy of 88.3%
564,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,565,The paper was written by Petrov et al.
565,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,566,The paper was published in 2006.
566,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,567,The paper was published in the Wall Street Journal.
567,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,568,The paper was published in the 29th volume of the Wall Street Journal.
568,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,569,The paper was discriminative.
569,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,570,The paper had a discriminative score of 90.4.
570,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,571,The paper was written by Zhu et al.
571,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,572,The paper was published in 2013.
572,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,573,The paper was published in the Wall Street Journal.
573,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,574,The paper was discriminative.
574,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,575,The paper had a discriminative score of 90.4.
575,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,576,The paper was written by Dyer et al.
576,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,577,The discriminative accuracy of the WSJ model in 2016 was 91.7.
577,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,578,The discriminative accuracy of the Transformer model with 4 layers on the WSJ dataset was 91.3.
578,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,579,Zhu et al. are the authors of the Transformer model.
579,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,580,The paper (2013) [40] used a semi-supervised approach and achieved an accuracy of 91.3.
580,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,581,The paper by Huang & Harper (2009) [14] used a semi-supervised approach and achieved an accuracy of 91.3.
581,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,582,The paper by McClosky et al. used a semi-supervised approach.
582,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,583,The paper was published in 2006.
583,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,584,The paper was published in volume 26.
584,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,585,The paper is about semi-supervised learning.
585,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,586,The paper achieved an accuracy of 92.1%.
586,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,587,The authors of the paper are Vinyals and Kaiser et al.
587,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,588,The Transformer model with 4 layers achieved a semi-supervised accuracy of 92.7 in 2014.
588,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,589,The semi-supervised accuracy of the Transformer model with 4 layers was 92.7 in 2014.
589,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,590,The semi-supervised accuracy of a model with 4 layers was 92.1 in 2014.
590,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,591,Luong et al. are researchers who conducted the study.
591,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,592,The paper was published in 2015.
592,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,593,The paper was published in volume 23.
593,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,594,The paper is a multi-task paper.
594,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,595,The paper achieved an accuracy of 93.0.
595,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,596,The paper was written by Dyer et al.
596,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,597,"In Table 3 rows (B), we observe that reducing the attention key size dkhurts model quality."
597,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,598,The attention key size is dkhurts.
598,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,599,The attention key size dkhurts model quality.
599,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,600,Determining compatibility is not easy.
600,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,601,A more sophisticated compatibility function than dot product may be beneficial.
601,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,602,We observe in rows (C) and (D) that bigger models are better.
602,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,603,We observe in rows (C) and (D) that dropout is very helpful in avoiding overfitting.
603,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,604,In row (E) we replace our sinusoidal positional encoding with learned positional embeddings.
604,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,605,The learned positional embeddings are described in reference [9].
605,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,606,We observe nearly identical results to the base model.
606,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,607,"To evaluate if the Transformer can generalize to other tasks, we performed experiments on English constituency parsing."
607,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,608,This task presents specific challenges.
608,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,609,The output is subject to strong structural constraints.
609,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,610,The output is significantly longer than the input.
610,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,611,RNN sequence-to-sequence models have not been able to attain state-of-the-art results in small-data regimes.
611,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,612,The reference [37] provides more information about RNN sequence-to-sequence models and their performance in small-data regimes.
612,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,613,We trained a 4-layer transformer.
613,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,614,The transformer has a dmodel of 1024.
614,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,615,The transformer was trained on the Wall Street Journal (WSJ) portion of the Penn Treebank.
615,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,616,The Penn Treebank is a corpus of text and its grammatical annotation.
616,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,617,The Wall Street Journal (WSJ) portion of the Penn Treebank contains about 40K training sentences.
617,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,618,We also trained it in a semi-supervised setting.
618,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,619,The training was done using the larger high-conﬁdence and BerkleyParser corpora.
619,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,620,The corpora contained approximately 17M sentences.
620,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,621,The corpora were used in the training of the model.
621,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,622,We used a vocabulary of 16K tokens for the WSJ only setting.
622,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,623,We used a vocabulary of 32K tokens for the semi-supervised setting.
623,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,624,We performed only a small number of experiments to select the dropout.
624,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,625,The dropout was for both attention and residual.
625,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,626,The experiments were performed in section 5.4.
626,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,627,We also selected learning rates and beam size on the Section 22 development set.
627,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,628,All other parameters remained unchanged from the English-to-German base translation model.
628,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,629,"During inference, we increased the maximum output length."
629,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,630,The maximum output length was increased to input length + 300.
630,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,631,We used a beam size of 21
631,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,632,We used a value of 0.3 for =
632,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,633,We used a beam size of 21 and a value of 0.3 for = in both the WSJ only and the semi-supervised setting.
